PseudoTimeSec,PseudoTimestamp,R,IR
63.25,09-20-2026 18:34:49:787,96434,183081
63.26,09-20-2026 18:34:49:797,96439,183079
63.27,09-20-2026 18:34:49:807,96430,183133
63.28,09-20-2026 18:34:49:817,96430,183125
63.29,09-20-2026 18:34:49:827,96413,183143
63.3,09-20-2026 18:34:49:837,96410,183169
63.31,09-20-2026 18:34:49:847,96392,183195
63.32,09-20-2026 18:34:49:857,96383,183207
63.33,09-20-2026 18:34:49:867,96360,183239
63.34,09-20-2026 18:34:49:877,96360,183257
63.35,09-20-2026 18:34:49:887,96370,183247
63.36,09-20-2026 18:34:49:897,96360,183283
63.37,09-20-2026 18:34:49:907,96360,183285
63.38,09-20-2026 18:34:49:917,96338,183321
63.39,09-20-2026 18:34:49:927,96350,183327
63.4,09-20-2026 18:34:49:937,96353,183343
63.41,09-20-2026 18:34:49:947,96355,183372
63.42,09-20-2026 18:34:49:957,96342,183390
63.43,09-20-2026 18:34:49:967,96349,183420
63.44,09-20-2026 18:34:49:977,96331,183446
63.45,09-20-2026 18:34:49:987,96349,183460
63.46,09-20-2026 18:34:49:997,96330,183494
63.47,09-20-2026 18:34:50:007,96327,183474
63.48,09-20-2026 18:34:50:017,96317,183546
63.49,09-20-2026 18:34:50:027,96329,183530
63.5,09-20-2026 18:34:50:037,96307,183588
63.51,09-20-2026 18:34:50:047,96319,183563
63.52,09-20-2026 18:34:50:057,96316,183631
63.53,09-20-2026 18:34:50:067,96329,183609
63.54,09-20-2026 18:34:50:077,96305,183659
63.55,09-20-2026 18:34:50:087,96313,183669
63.56,09-20-2026 18:34:50:097,96309,183695
63.57,09-20-2026 18:34:50:107,96312,183707
63.58,09-20-2026 18:34:50:117,96295,183743
63.59,09-20-2026 18:34:50:127,96309,183775
63.6,09-20-2026 18:34:50:137,96276,183797
63.61,09-20-2026 18:34:50:147,96304,183821
63.62,09-20-2026 18:34:50:157,96278,183847
63.63,09-20-2026 18:34:50:167,96301,183859
63.64,09-20-2026 18:34:50:177,96283,183919
63.65,09-20-2026 18:34:50:187,96296,183905
63.66,09-20-2026 18:34:50:197,96269,183915
63.67,09-20-2026 18:34:50:207,96303,183875
63.68,09-20-2026 18:34:50:217,96272,183835
63.69,09-20-2026 18:34:50:227,96299,183741
63.7,09-20-2026 18:34:50:237,96263,183669
63.71,09-20-2026 18:34:50:247,96289,183584
63.72,09-20-2026 18:34:50:257,96250,183536
63.73,09-20-2026 18:34:50:267,96310,183455
63.74,09-20-2026 18:34:50:277,96268,183437
63.75,09-20-2026 18:34:50:287,96306,183371
63.76,09-20-2026 18:34:50:297,96290,183362
63.77,09-20-2026 18:34:50:307,96308,183341
63.78,09-20-2026 18:34:50:317,96288,183329
63.79,09-20-2026 18:34:50:327,96311,183329
63.8,09-20-2026 18:34:50:337,96299,183299
63.81,09-20-2026 18:34:50:347,96321,183270
63.82,09-20-2026 18:34:50:357,96293,183272
63.83,09-20-2026 18:34:50:367,96315,183240
63.84,09-20-2026 18:34:50:377,96345,183206
63.85,09-20-2026 18:34:50:387,96321,183176
63.86,09-20-2026 18:34:50:397,96347,183174
63.87,09-20-2026 18:34:50:407,96310,183158
63.88,09-20-2026 18:34:50:417,96336,183134
63.89,09-20-2026 18:34:50:427,96321,183138
63.9,09-20-2026 18:34:50:437,96335,183140
63.91,09-20-2026 18:34:50:447,96338,183140
63.92,09-20-2026 18:34:50:457,96347,183136
63.93,09-20-2026 18:34:50:467,96338,183137
63.94,09-20-2026 18:34:50:477,96342,183126
63.95,09-20-2026 18:34:50:487,96338,183134
63.96,09-20-2026 18:34:50:497,96355,183109
63.97,09-20-2026 18:34:50:507,96345,183102
63.98,09-20-2026 18:34:50:517,96374,183092
63.99,09-20-2026 18:34:50:527,96329,183082
64,09-20-2026 18:34:50:537,96377,183089
64.01,09-20-2026 18:34:50:547,96360,183090
64.02,09-20-2026 18:34:50:557,96403,183080
64.03,09-20-2026 18:34:50:567,96355,183073
64.04,09-20-2026 18:34:50:577,96388,183060
64.05,09-20-2026 18:34:50:587,96364,183068
64.06,09-20-2026 18:34:50:597,96398,183081
64.07,09-20-2026 18:34:50:607,96356,183074
64.08,09-20-2026 18:34:50:617,96385,183091
64.09,09-20-2026 18:34:50:627,96338,183092
64.1,09-20-2026 18:34:50:637,96346,183097
64.11,09-20-2026 18:34:50:647,96323,183111
64.12,09-20-2026 18:34:50:657,96317,183105
64.13,09-20-2026 18:34:50:667,96284,183122
64.14,09-20-2026 18:34:50:677,96296,183128
64.15,09-20-2026 18:34:50:687,96261,183131
64.16,09-20-2026 18:34:50:697,96263,183154
64.17,09-20-2026 18:34:50:707,96260,183155
64.18,09-20-2026 18:34:50:717,96257,183163
64.19,09-20-2026 18:34:50:727,96242,183179
64.2,09-20-2026 18:34:50:737,96239,183201
64.21,09-20-2026 18:34:50:747,96232,183233
64.22,09-20-2026 18:34:50:757,96223,183208
64.23,09-20-2026 18:34:50:767,96221,183240
64.24,09-20-2026 18:34:50:777,96203,183256
64.25,09-20-2026 18:34:50:787,96211,183270
64.26,09-20-2026 18:34:50:797,96216,183272
64.27,09-20-2026 18:34:50:807,96203,183286
64.28,09-20-2026 18:34:50:817,96199,183303
64.29,09-20-2026 18:34:50:827,96180,183308
64.3,09-20-2026 18:34:50:837,96175,183317
64.31,09-20-2026 18:34:50:847,96181,183329
64.32,09-20-2026 18:34:50:857,96181,183351
64.33,09-20-2026 18:34:50:867,96173,183343
64.34,09-20-2026 18:34:50:877,96174,183381
64.35,09-20-2026 18:34:50:887,96169,183381
64.36,09-20-2026 18:34:50:897,96187,183385
64.37,09-20-2026 18:34:50:907,96179,183431
64.38,09-20-2026 18:34:50:917,96160,183443
64.39,09-20-2026 18:34:50:927,96156,183453
64.4,09-20-2026 18:34:50:937,96155,183475
64.41,09-20-2026 18:34:50:947,96138,183505
64.42,09-20-2026 18:34:50:957,96151,183521
64.43,09-20-2026 18:34:50:967,96145,183545
64.44,09-20-2026 18:34:50:977,96145,183573
64.45,09-20-2026 18:34:50:987,96143,183589
64.46,09-20-2026 18:34:50:997,96140,183593
64.47,09-20-2026 18:34:51:007,96153,183575
64.48,09-20-2026 18:34:51:017,96155,183507
64.49,09-20-2026 18:34:51:027,96128,183439
64.5,09-20-2026 18:34:51:037,96139,183359
64.51,09-20-2026 18:34:51:047,96139,183244
64.52,09-20-2026 18:34:51:057,96128,183160
64.53,09-20-2026 18:34:51:067,96144,183084
64.54,09-20-2026 18:34:51:077,96142,183012
64.55,09-20-2026 18:34:51:087,96133,182968
64.56,09-20-2026 18:34:51:097,96131,182920
64.57,09-20-2026 18:34:51:107,96135,182896
64.58,09-20-2026 18:34:51:117,96153,182868
64.59,09-20-2026 18:34:51:127,96142,182812
64.6,09-20-2026 18:34:51:137,96162,182800
64.61,09-20-2026 18:34:51:147,96150,182746
64.62,09-20-2026 18:34:51:157,96138,182722
64.63,09-20-2026 18:34:51:167,96151,182674
64.64,09-20-2026 18:34:51:177,96153,182650
64.65,09-20-2026 18:34:51:187,96155,182602
64.66,09-20-2026 18:34:51:197,96159,182590
64.67,09-20-2026 18:34:51:207,96166,182521
64.68,09-20-2026 18:34:51:217,96154,182521
64.69,09-20-2026 18:34:51:227,96145,182482
64.7,09-20-2026 18:34:51:237,96161,182482
64.71,09-20-2026 18:34:51:247,96158,182486
64.72,09-20-2026 18:34:51:257,96161,182478
64.73,09-20-2026 18:34:51:267,96159,182436
64.74,09-20-2026 18:34:51:277,96184,182452
64.75,09-20-2026 18:34:51:287,96162,182418
64.76,09-20-2026 18:34:51:297,96188,182414
64.77,09-20-2026 18:34:51:307,96190,182374
64.78,09-20-2026 18:34:51:317,96178,182392
64.79,09-20-2026 18:34:51:327,96181,182322
64.8,09-20-2026 18:34:51:337,96185,182362
64.81,09-20-2026 18:34:51:347,96182,182280
64.82,09-20-2026 18:34:51:357,96192,182351
64.83,09-20-2026 18:34:51:367,96195,182283
64.84,09-20-2026 18:34:51:377,96216,182323
64.85,09-20-2026 18:34:51:387,96197,182268
64.86,09-20-2026 18:34:51:397,96188,182329
64.87,09-20-2026 18:34:51:407,96200,182257
64.88,09-20-2026 18:34:51:417,96198,182313
64.89,09-20-2026 18:34:51:427,96212,182250
64.9,09-20-2026 18:34:51:437,96184,182335
64.91,09-20-2026 18:34:51:447,96169,182275
64.92,09-20-2026 18:34:51:457,96159,182355
64.93,09-20-2026 18:34:51:467,96139,182304
64.94,09-20-2026 18:34:51:477,96140,182348
64.95,09-20-2026 18:34:51:487,96104,182321
64.96,09-20-2026 18:34:51:497,96111,182358
64.97,09-20-2026 18:34:51:507,96084,182358
64.98,09-20-2026 18:34:51:517,96077,182381
64.99,09-20-2026 18:34:51:527,96074,182372
65,09-20-2026 18:34:51:537,96065,182390
65.01,09-20-2026 18:34:51:547,96072,182391
65.02,09-20-2026 18:34:51:557,96068,182423
65.03,09-20-2026 18:34:51:567,96061,182437
65.04,09-20-2026 18:34:51:577,96050,182433
65.05,09-20-2026 18:34:51:587,96038,182467
65.06,09-20-2026 18:34:51:597,96033,182485
65.07,09-20-2026 18:34:51:607,96026,182507
65.08,09-20-2026 18:34:51:617,96014,182489
65.09,09-20-2026 18:34:51:627,96017,182529
65.1,09-20-2026 18:34:51:637,95997,182529
65.11,09-20-2026 18:34:51:647,95997,182546
65.12,09-20-2026 18:34:51:657,96000,182564
65.13,09-20-2026 18:34:51:667,95977,182582
65.14,09-20-2026 18:34:51:677,96003,182568
65.15,09-20-2026 18:34:51:687,95986,182608
65.16,09-20-2026 18:34:51:697,95994,182608
65.17,09-20-2026 18:34:51:707,95977,182650
65.18,09-20-2026 18:34:51:717,95979,182636
65.19,09-20-2026 18:34:51:727,95981,182690
65.2,09-20-2026 18:34:51:737,95984,182702
65.21,09-20-2026 18:34:51:747,95978,182748
65.22,09-20-2026 18:34:51:757,95962,182732
65.23,09-20-2026 18:34:51:767,95974,182800
65.24,09-20-2026 18:34:51:777,95973,182784
65.25,09-20-2026 18:34:51:787,95971,182842
65.26,09-20-2026 18:34:51:797,95967,182810
65.27,09-20-2026 18:34:51:807,95962,182872
65.28,09-20-2026 18:34:51:817,95959,182850
65.29,09-20-2026 18:34:51:827,95957,182840
65.3,09-20-2026 18:34:51:837,95963,182766
65.31,09-20-2026 18:34:51:847,95945,182692
65.32,09-20-2026 18:34:51:857,95962,182572
65.33,09-20-2026 18:34:51:867,95939,182494
65.34,09-20-2026 18:34:51:877,95970,182386
65.35,09-20-2026 18:34:51:887,95955,182278
65.36,09-20-2026 18:34:51:897,95980,182200
65.37,09-20-2026 18:34:51:907,95936,182164
65.38,09-20-2026 18:34:51:917,95990,182062
65.39,09-20-2026 18:34:51:927,95953,182026
65.4,09-20-2026 18:34:51:937,95981,181984
65.41,09-20-2026 18:34:51:947,95953,181944
65.42,09-20-2026 18:34:51:957,96001,181926
65.43,09-20-2026 18:34:51:967,95945,181890
65.44,09-20-2026 18:34:51:977,96003,181830
65.45,09-20-2026 18:34:51:987,95950,181806
65.46,09-20-2026 18:34:51:997,96007,181761
65.47,09-20-2026 18:34:52:007,95963,181707
65.48,09-20-2026 18:34:52:017,95993,181671
65.49,09-20-2026 18:34:52:027,95944,181656
65.5,09-20-2026 18:34:52:037,96006,181614
65.51,09-20-2026 18:34:52:047,95995,181583
65.52,09-20-2026 18:34:52:057,96021,181579
65.53,09-20-2026 18:34:52:067,95983,181586
65.54,09-20-2026 18:34:52:077,96010,181572
65.55,09-20-2026 18:34:52:087,95999,181563
65.56,09-20-2026 18:34:52:097,96016,181559
65.57,09-20-2026 18:34:52:107,96009,181551
65.58,09-20-2026 18:34:52:117,96010,181529
65.59,09-20-2026 18:34:52:127,96019,181505
65.6,09-20-2026 18:34:52:137,96039,181490
65.61,09-20-2026 18:34:52:147,96049,181499
65.62,09-20-2026 18:34:52:157,96042,181472
65.63,09-20-2026 18:34:52:167,96073,181466
65.64,09-20-2026 18:34:52:177,96060,181443
65.65,09-20-2026 18:34:52:187,96064,181452
65.66,09-20-2026 18:34:52:197,96062,181438
65.67,09-20-2026 18:34:52:207,96068,181449
65.68,09-20-2026 18:34:52:217,96067,181443
65.69,09-20-2026 18:34:52:227,96082,181445
65.7,09-20-2026 18:34:52:237,96065,181460
65.71,09-20-2026 18:34:52:247,96093,181457
65.72,09-20-2026 18:34:52:257,96055,181470
65.73,09-20-2026 18:34:52:267,96079,181482
65.74,09-20-2026 18:34:52:277,96041,181488
65.75,09-20-2026 18:34:52:287,96031,181488
65.76,09-20-2026 18:34:52:297,95995,181520
65.77,09-20-2026 18:34:52:307,96015,181519
65.78,09-20-2026 18:34:52:317,95975,181540
65.79,09-20-2026 18:34:52:327,96001,181550
65.8,09-20-2026 18:34:52:337,95943,181550
65.81,09-20-2026 18:34:52:347,95982,181587
65.82,09-20-2026 18:34:52:357,95946,181588
65.83,09-20-2026 18:34:52:367,95967,181619
65.84,09-20-2026 18:34:52:377,95932,181608
65.85,09-20-2026 18:34:52:387,95960,181642
65.86,09-20-2026 18:34:52:397,95932,181644
65.87,09-20-2026 18:34:52:407,95923,181689
65.88,09-20-2026 18:34:52:417,95923,181691
65.89,09-20-2026 18:34:52:427,95926,181693
65.9,09-20-2026 18:34:52:437,95881,181713
65.91,09-20-2026 18:34:52:447,95915,181734
65.92,09-20-2026 18:34:52:457,95884,181748
65.93,09-20-2026 18:34:52:467,95926,181776
65.94,09-20-2026 18:34:52:477,95894,181772
65.95,09-20-2026 18:34:52:487,95914,181806
65.96,09-20-2026 18:34:52:497,95898,181810
65.97,09-20-2026 18:34:52:507,95901,181836
65.98,09-20-2026 18:34:52:517,95883,181856
65.99,09-20-2026 18:34:52:527,95889,181884
66,09-20-2026 18:34:52:537,95896,181884
66.01,09-20-2026 18:34:52:547,95881,181921
66.02,09-20-2026 18:34:52:557,95888,181951
66.03,09-20-2026 18:34:52:567,95869,181977
66.04,09-20-2026 18:34:52:577,95873,181985
66.05,09-20-2026 18:34:52:587,95886,182031
66.06,09-20-2026 18:34:52:597,95884,182049
66.07,09-20-2026 18:34:52:607,95884,182073
66.08,09-20-2026 18:34:52:617,95867,182115
66.09,09-20-2026 18:34:52:627,95880,182135
66.1,09-20-2026 18:34:52:637,95890,182131
66.11,09-20-2026 18:34:52:647,95889,182108
66.12,09-20-2026 18:34:52:657,95877,182042
66.13,09-20-2026 18:34:52:667,95898,181958
66.14,09-20-2026 18:34:52:677,95901,181856
66.15,09-20-2026 18:34:52:687,95913,181754
66.16,09-20-2026 18:34:52:697,95899,181646
66.17,09-20-2026 18:34:52:707,95902,181544
66.18,09-20-2026 18:34:52:717,95904,181484
66.19,09-20-2026 18:34:52:727,95908,181424
66.2,09-20-2026 18:34:52:737,95923,181388
66.21,09-20-2026 18:34:52:747,95916,181363
66.22,09-20-2026 18:34:52:757,95932,181318
66.23,09-20-2026 18:34:52:767,95928,181285
66.24,09-20-2026 18:34:52:777,95937,181246
66.25,09-20-2026 18:34:52:787,95925,181225
66.26,09-20-2026 18:34:52:797,95932,181186
66.27,09-20-2026 18:34:52:807,95952,181174
66.28,09-20-2026 18:34:52:817,95951,181123
66.29,09-20-2026 18:34:52:827,95949,181117
66.3,09-20-2026 18:34:52:837,95960,181060
66.31,09-20-2026 18:34:52:847,95943,181026
66.32,09-20-2026 18:34:52:857,95961,180995
66.33,09-20-2026 18:34:52:867,95957,181000
66.34,09-20-2026 18:34:52:877,95953,180994
66.35,09-20-2026 18:34:52:887,95973,181013
66.36,09-20-2026 18:34:52:897,95972,181015
66.37,09-20-2026 18:34:52:907,95971,181019
66.38,09-20-2026 18:34:52:917,95980,181008
66.39,09-20-2026 18:34:52:927,95996,181001
66.4,09-20-2026 18:34:52:937,95975,180991
66.41,09-20-2026 18:34:52:947,95981,181006
66.42,09-20-2026 18:34:52:957,95982,181006
66.43,09-20-2026 18:34:52:967,95985,180962
66.44,09-20-2026 18:34:52:977,96006,180971
66.45,09-20-2026 18:34:52:987,96017,180996
66.46,09-20-2026 18:34:52:997,96012,180985
66.47,09-20-2026 18:34:53:007,96005,180985
66.48,09-20-2026 18:34:53:017,96017,180975
66.49,09-20-2026 18:34:53:027,96031,181000
66.5,09-20-2026 18:34:53:037,96027,181015
66.51,09-20-2026 18:34:53:047,96050,181041
66.52,09-20-2026 18:34:53:057,96049,181030
66.53,09-20-2026 18:34:53:067,96048,181055
66.54,09-20-2026 18:34:53:077,96039,181043
66.55,09-20-2026 18:34:53:087,96027,181088
66.56,09-20-2026 18:34:53:097,96015,181086
66.57,09-20-2026 18:34:53:107,96016,181115
66.58,09-20-2026 18:34:53:117,96004,181103
66.59,09-20-2026 18:34:53:127,95976,181156
66.6,09-20-2026 18:34:53:137,95971,181135
66.61,09-20-2026 18:34:53:147,95940,181187
66.62,09-20-2026 18:34:53:157,95943,181171
66.63,09-20-2026 18:34:53:167,95937,181235
66.64,09-20-2026 18:34:53:177,95932,181215
66.65,09-20-2026 18:34:53:187,95929,181267
66.66,09-20-2026 18:34:53:197,95934,181241
66.67,09-20-2026 18:34:53:207,95919,181337
66.68,09-20-2026 18:34:53:217,95915,181291
66.69,09-20-2026 18:34:53:227,95894,181363
66.7,09-20-2026 18:34:53:237,95917,181339
66.71,09-20-2026 18:34:53:247,95901,181431
66.72,09-20-2026 18:34:53:257,95891,181399
66.73,09-20-2026 18:34:53:267,95886,181479
66.74,09-20-2026 18:34:53:277,95892,181457
66.75,09-20-2026 18:34:53:287,95891,181501
66.76,09-20-2026 18:34:53:297,95883,181499
66.77,09-20-2026 18:34:53:307,95903,181581
66.78,09-20-2026 18:34:53:317,95896,181561
66.79,09-20-2026 18:34:53:327,95897,181611
66.8,09-20-2026 18:34:53:337,95883,181629
66.81,09-20-2026 18:34:53:347,95894,181650
66.82,09-20-2026 18:34:53:357,95884,181686
66.83,09-20-2026 18:34:53:367,95897,181716
66.84,09-20-2026 18:34:53:377,95893,181740
66.85,09-20-2026 18:34:53:387,95893,181758
66.86,09-20-2026 18:34:53:397,95910,181803
66.87,09-20-2026 18:34:53:407,95887,181818
66.88,09-20-2026 18:34:53:417,95900,181860
66.89,09-20-2026 18:34:53:427,95900,181899
66.9,09-20-2026 18:34:53:437,95902,181926
66.91,09-20-2026 18:34:53:447,95904,181941
66.92,09-20-2026 18:34:53:457,95911,181993
66.93,09-20-2026 18:34:53:467,95908,181989
66.94,09-20-2026 18:34:53:477,95904,181981
66.95,09-20-2026 18:34:53:487,95899,181905
66.96,09-20-2026 18:34:53:497,95910,181841
66.97,09-20-2026 18:34:53:507,95896,181745
66.98,09-20-2026 18:34:53:517,95908,181689
66.99,09-20-2026 18:34:53:527,95917,181557
67,09-20-2026 18:34:53:537,95916,181513
67.01,09-20-2026 18:34:53:547,95917,181414
67.02,09-20-2026 18:34:53:557,95911,181408
67.03,09-20-2026 18:34:53:567,95942,181320
67.04,09-20-2026 18:34:53:577,95921,181318
67.05,09-20-2026 18:34:53:587,95945,181268
67.06,09-20-2026 18:34:53:597,95945,181292
67.07,09-20-2026 18:34:53:607,95945,181236
67.08,09-20-2026 18:34:53:617,95935,181206
67.09,09-20-2026 18:34:53:627,95969,181178
67.1,09-20-2026 18:34:53:637,95942,181180
67.11,09-20-2026 18:34:53:647,95958,181122
67.12,09-20-2026 18:34:53:657,95948,181133
67.13,09-20-2026 18:34:53:667,95972,181072
67.14,09-20-2026 18:34:53:677,95953,181079
67.15,09-20-2026 18:34:53:687,95988,181026
67.16,09-20-2026 18:34:53:697,95971,181018
67.17,09-20-2026 18:34:53:707,95993,181052
67.18,09-20-2026 18:34:53:717,95965,181054
67.19,09-20-2026 18:34:53:727,96010,181060
67.2,09-20-2026 18:34:53:737,95981,181084
67.21,09-20-2026 18:34:53:747,96015,181065
67.22,09-20-2026 18:34:53:757,95959,181056
67.23,09-20-2026 18:34:53:767,96029,181082
67.24,09-20-2026 18:34:53:777,95971,181074
67.25,09-20-2026 18:34:53:787,96020,181086
67.26,09-20-2026 18:34:53:797,95997,181076
67.27,09-20-2026 18:34:53:807,96049,181086
67.28,09-20-2026 18:34:53:817,95996,181064
67.29,09-20-2026 18:34:53:827,96042,181091
67.3,09-20-2026 18:34:53:837,96018,181095
67.31,09-20-2026 18:34:53:847,96051,181115
67.32,09-20-2026 18:34:53:857,96047,181113
67.33,09-20-2026 18:34:53:867,96068,181139
67.34,09-20-2026 18:34:53:877,96048,181155
67.35,09-20-2026 18:34:53:887,96069,181163
67.36,09-20-2026 18:34:53:897,96059,181189
67.37,09-20-2026 18:34:53:907,96075,181207
67.38,09-20-2026 18:34:53:917,96067,181201
67.39,09-20-2026 18:34:53:927,96093,181231
67.4,09-20-2026 18:34:53:937,96051,181249
67.41,09-20-2026 18:34:53:947,96046,181291
67.42,09-20-2026 18:34:53:957,96043,181295
67.43,09-20-2026 18:34:53:967,96020,181319
67.44,09-20-2026 18:34:53:977,96016,181331
67.45,09-20-2026 18:34:53:987,96005,181365
67.46,09-20-2026 18:34:53:997,96008,181389
67.47,09-20-2026 18:34:54:007,95988,181427
67.48,09-20-2026 18:34:54:017,96012,181451
67.49,09-20-2026 18:34:54:027,96003,181489
67.5,09-20-2026 18:34:54:037,95993,181511
67.51,09-20-2026 18:34:54:047,95982,181539
67.52,09-20-2026 18:34:54:057,96004,181555
67.53,09-20-2026 18:34:54:067,95981,181585
67.54,09-20-2026 18:34:54:077,96012,181631
67.55,09-20-2026 18:34:54:087,95990,181635
67.56,09-20-2026 18:34:54:097,96000,181657
67.57,09-20-2026 18:34:54:107,95980,181699
67.58,09-20-2026 18:34:54:117,95995,181713
67.59,09-20-2026 18:34:54:127,95984,181741
67.6,09-20-2026 18:34:54:137,96002,181765
67.61,09-20-2026 18:34:54:147,95982,181804
67.62,09-20-2026 18:34:54:157,96026,181831
67.63,09-20-2026 18:34:54:167,95984,181840
67.64,09-20-2026 18:34:54:177,96005,181873
67.65,09-20-2026 18:34:54:187,95985,181909
67.66,09-20-2026 18:34:54:197,96021,181933
67.67,09-20-2026 18:34:54:207,95995,181960
67.68,09-20-2026 18:34:54:217,96003,182008
67.69,09-20-2026 18:34:54:227,95994,182038
67.7,09-20-2026 18:34:54:237,96031,182068
67.71,09-20-2026 18:34:54:247,95976,182107
67.72,09-20-2026 18:34:54:257,96034,182145
67.73,09-20-2026 18:34:54:267,95999,182175
67.74,09-20-2026 18:34:54:277,96024,182217
67.75,09-20-2026 18:34:54:287,96003,182231
67.76,09-20-2026 18:34:54:297,96011,182279
67.77,09-20-2026 18:34:54:307,96010,182281
67.78,09-20-2026 18:34:54:317,96017,182257
67.79,09-20-2026 18:34:54:327,96005,182183
67.8,09-20-2026 18:34:54:337,96037,182125
67.81,09-20-2026 18:34:54:347,96009,182056
67.82,09-20-2026 18:34:54:357,96042,181963
67.83,09-20-2026 18:34:54:367,96015,181921
67.84,09-20-2026 18:34:54:377,96028,181846
67.85,09-20-2026 18:34:54:387,96018,181795
67.86,09-20-2026 18:34:54:397,96038,181774
67.87,09-20-2026 18:34:54:407,96032,181756
67.88,09-20-2026 18:34:54:417,96028,181735
67.89,09-20-2026 18:34:54:427,96038,181729
67.9,09-20-2026 18:34:54:437,96049,181738
67.91,09-20-2026 18:34:54:447,96050,181697
