PseudoTimeSec,PseudoTimestamp,R,IR
5.59,09-20-2026 20:32:09:847,157080,130444
5.6,09-20-2026 20:32:09:857,157126,130422
5.61,09-20-2026 20:32:09:867,157065,130415
5.62,09-20-2026 20:32:09:877,157089,130407
5.63,09-20-2026 20:32:09:887,157056,130399
5.64,09-20-2026 20:32:09:897,157082,130383
5.65,09-20-2026 20:32:09:907,157052,130351
5.66,09-20-2026 20:32:09:917,157049,130333
5.67,09-20-2026 20:32:09:927,157025,130319
5.68,09-20-2026 20:32:09:937,157035,130301
5.69,09-20-2026 20:32:09:947,156967,130289
5.7,09-20-2026 20:32:09:957,157025,130253
5.71,09-20-2026 20:32:09:967,156960,130266
5.72,09-20-2026 20:32:09:977,157007,130244
5.73,09-20-2026 20:32:09:987,156952,130212
5.74,09-20-2026 20:32:09:997,156980,130178
5.75,09-20-2026 20:32:10:007,156912,130168
5.76,09-20-2026 20:32:10:017,156948,130140
5.77,09-20-2026 20:32:10:027,156880,130140
5.78,09-20-2026 20:32:10:037,156930,130118
5.79,09-20-2026 20:32:10:047,156909,130128
5.8,09-20-2026 20:32:10:057,156930,130096
5.81,09-20-2026 20:32:10:067,156900,130091
5.82,09-20-2026 20:32:10:077,156912,130095
5.83,09-20-2026 20:32:10:087,156911,130093
5.84,09-20-2026 20:32:10:097,156930,130075
5.85,09-20-2026 20:32:10:107,156887,130057
5.86,09-20-2026 20:32:10:117,156894,130061
5.87,09-20-2026 20:32:10:127,156872,130035
5.88,09-20-2026 20:32:10:137,156899,130031
5.89,09-20-2026 20:32:10:147,156870,130042
5.9,09-20-2026 20:32:10:157,156905,130039
5.91,09-20-2026 20:32:10:167,156902,130036
5.92,09-20-2026 20:32:10:177,156915,130053
5.93,09-20-2026 20:32:10:187,156912,130035
5.94,09-20-2026 20:32:10:197,156902,130011
5.95,09-20-2026 20:32:10:207,156900,130020
5.96,09-20-2026 20:32:10:217,156880,129990
5.97,09-20-2026 20:32:10:227,156891,130004
5.98,09-20-2026 20:32:10:237,156879,130001
5.99,09-20-2026 20:32:10:247,156912,130003
6,09-20-2026 20:32:10:257,156896,130003
6.01,09-20-2026 20:32:10:267,156925,129980
6.02,09-20-2026 20:32:10:277,156892,129988
6.03,09-20-2026 20:32:10:287,156916,129983
6.04,09-20-2026 20:32:10:297,156882,129983
6.05,09-20-2026 20:32:10:307,156899,129970
6.06,09-20-2026 20:32:10:317,156883,129967
6.07,09-20-2026 20:32:10:327,156896,129968
6.08,09-20-2026 20:32:10:337,156883,129977
6.09,09-20-2026 20:32:10:347,156893,129973
6.1,09-20-2026 20:32:10:357,156890,129958
6.11,09-20-2026 20:32:10:367,156899,129971
6.12,09-20-2026 20:32:10:377,156846,129972
6.13,09-20-2026 20:32:10:387,156908,129976
6.14,09-20-2026 20:32:10:397,156885,129962
6.15,09-20-2026 20:32:10:407,156921,129967
6.16,09-20-2026 20:32:10:417,156904,129968
6.17,09-20-2026 20:32:10:427,156910,129974
6.18,09-20-2026 20:32:10:437,156885,129962
6.19,09-20-2026 20:32:10:447,156919,129948
6.2,09-20-2026 20:32:10:457,156872,129972
6.21,09-20-2026 20:32:10:467,156938,129982
6.22,09-20-2026 20:32:10:477,156894,129966
6.23,09-20-2026 20:32:10:487,156912,129966
6.24,09-20-2026 20:32:10:497,156884,129963
6.25,09-20-2026 20:32:10:507,156937,129959
6.26,09-20-2026 20:32:10:517,156880,129960
6.27,09-20-2026 20:32:10:527,156933,129958
6.28,09-20-2026 20:32:10:537,156892,129950
6.29,09-20-2026 20:32:10:547,156911,129954
6.3,09-20-2026 20:32:10:557,156876,129948
6.31,09-20-2026 20:32:10:567,156886,129925
6.32,09-20-2026 20:32:10:577,156859,129939
6.33,09-20-2026 20:32:10:587,156878,129915
6.34,09-20-2026 20:32:10:597,156842,129891
6.35,09-20-2026 20:32:10:607,156844,129897
6.36,09-20-2026 20:32:10:617,156824,129887
6.37,09-20-2026 20:32:10:627,156831,129847
6.38,09-20-2026 20:32:10:637,156809,129853
6.39,09-20-2026 20:32:10:647,156830,129809
6.4,09-20-2026 20:32:10:657,156790,129803
6.41,09-20-2026 20:32:10:667,156814,129796
6.42,09-20-2026 20:32:10:677,156799,129798
6.43,09-20-2026 20:32:10:687,156799,129794
6.44,09-20-2026 20:32:10:697,156794,129768
6.45,09-20-2026 20:32:10:707,156780,129766
6.46,09-20-2026 20:32:10:717,156766,129740
6.47,09-20-2026 20:32:10:727,156744,129730
6.48,09-20-2026 20:32:10:737,156739,129692
6.49,09-20-2026 20:32:10:747,156722,129676
6.5,09-20-2026 20:32:10:757,156694,129658
6.51,09-20-2026 20:32:10:767,156712,129647
6.52,09-20-2026 20:32:10:777,156705,129628
6.53,09-20-2026 20:32:10:787,156660,129635
6.54,09-20-2026 20:32:10:797,156651,129586
6.55,09-20-2026 20:32:10:807,156648,129598
6.56,09-20-2026 20:32:10:817,156641,129571
6.57,09-20-2026 20:32:10:827,156637,129565
6.58,09-20-2026 20:32:10:837,156625,129548
6.59,09-20-2026 20:32:10:847,156629,129577
6.6,09-20-2026 20:32:10:857,156591,129534
6.61,09-20-2026 20:32:10:867,156594,129538
6.62,09-20-2026 20:32:10:877,156586,129506
6.63,09-20-2026 20:32:10:887,156591,129532
6.64,09-20-2026 20:32:10:897,156566,129482
6.65,09-20-2026 20:32:10:907,156563,129474
6.66,09-20-2026 20:32:10:917,156557,129444
6.67,09-20-2026 20:32:10:927,156543,129468
6.68,09-20-2026 20:32:10:937,156523,129430
6.69,09-20-2026 20:32:10:947,156515,129444
6.7,09-20-2026 20:32:10:957,156506,129400
6.71,09-20-2026 20:32:10:967,156509,129433
6.72,09-20-2026 20:32:10:977,156479,129385
6.73,09-20-2026 20:32:10:987,156467,129411
6.74,09-20-2026 20:32:10:997,156451,129355
6.75,09-20-2026 20:32:11:007,156425,129379
6.76,09-20-2026 20:32:11:017,156431,129307
6.77,09-20-2026 20:32:11:027,156405,129349
6.78,09-20-2026 20:32:11:037,156391,129283
6.79,09-20-2026 20:32:11:047,156365,129315
6.8,09-20-2026 20:32:11:057,156361,129261
6.81,09-20-2026 20:32:11:067,156361,129302
6.82,09-20-2026 20:32:11:077,156353,129246
6.83,09-20-2026 20:32:11:087,156353,129302
6.84,09-20-2026 20:32:11:097,156329,129228
6.85,09-20-2026 20:32:11:107,156319,129242
6.86,09-20-2026 20:32:11:117,156297,129196
6.87,09-20-2026 20:32:11:127,156279,129210
6.88,09-20-2026 20:32:11:137,156253,129168
6.89,09-20-2026 20:32:11:147,156241,129172
6.9,09-20-2026 20:32:11:157,156221,129122
6.91,09-20-2026 20:32:11:167,156213,129149
6.92,09-20-2026 20:32:11:177,156199,129121
6.93,09-20-2026 20:32:11:187,156191,129125
6.94,09-20-2026 20:32:11:197,156187,129097
6.95,09-20-2026 20:32:11:207,156177,129095
6.96,09-20-2026 20:32:11:217,156159,129057
6.97,09-20-2026 20:32:11:227,156117,129031
6.98,09-20-2026 20:32:11:237,156111,128981
6.99,09-20-2026 20:32:11:247,156099,128975
7,09-20-2026 20:32:11:257,156085,128957
7.01,09-20-2026 20:32:11:267,156073,128953
7.02,09-20-2026 20:32:11:277,156074,128933
7.03,09-20-2026 20:32:11:287,156059,128903
7.04,09-20-2026 20:32:11:297,156047,128907
7.05,09-20-2026 20:32:11:307,156038,128887
7.06,09-20-2026 20:32:11:317,156007,128867
7.07,09-20-2026 20:32:11:327,156000,128823
7.08,09-20-2026 20:32:11:337,155957,128795
7.09,09-20-2026 20:32:11:347,155950,128771
7.1,09-20-2026 20:32:11:357,155956,128753
7.11,09-20-2026 20:32:11:367,155930,128736
7.12,09-20-2026 20:32:11:377,155933,128726
7.13,09-20-2026 20:32:11:387,155916,128709
7.14,09-20-2026 20:32:11:397,155908,128728
7.15,09-20-2026 20:32:11:407,155912,128676
7.16,09-20-2026 20:32:11:417,155901,128699
7.17,09-20-2026 20:32:11:427,155899,128667
7.18,09-20-2026 20:32:11:437,155885,128684
7.19,09-20-2026 20:32:11:447,155890,128640
7.2,09-20-2026 20:32:11:457,155869,128645
7.21,09-20-2026 20:32:11:467,155869,128607
7.22,09-20-2026 20:32:11:477,155880,128628
7.23,09-20-2026 20:32:11:487,155867,128594
7.24,09-20-2026 20:32:11:497,155849,128599
7.25,09-20-2026 20:32:11:507,155862,128572
7.26,09-20-2026 20:32:11:517,155842,128583
7.27,09-20-2026 20:32:11:527,155831,128550
7.28,09-20-2026 20:32:11:537,155814,128547
7.29,09-20-2026 20:32:11:547,155801,128516
7.3,09-20-2026 20:32:11:557,155824,128563
7.31,09-20-2026 20:32:11:567,155807,128520
7.32,09-20-2026 20:32:11:577,155801,128542
7.33,09-20-2026 20:32:11:587,155807,128503
7.34,09-20-2026 20:32:11:597,155812,128527
7.35,09-20-2026 20:32:11:607,155818,128496
7.36,09-20-2026 20:32:11:617,155796,128515
7.37,09-20-2026 20:32:11:627,155787,128479
7.38,09-20-2026 20:32:11:637,155778,128491
7.39,09-20-2026 20:32:11:647,155772,128477
7.4,09-20-2026 20:32:11:657,155775,128472
7.41,09-20-2026 20:32:11:667,155783,128447
7.42,09-20-2026 20:32:11:677,155758,128455
7.43,09-20-2026 20:32:11:687,155772,128417
7.44,09-20-2026 20:32:11:697,155740,128427
7.45,09-20-2026 20:32:11:707,155725,128392
7.46,09-20-2026 20:32:11:717,155724,128407
7.47,09-20-2026 20:32:11:727,155709,128373
7.48,09-20-2026 20:32:11:737,155718,128392
7.49,09-20-2026 20:32:11:747,155728,128364
7.5,09-20-2026 20:32:11:757,155718,128368
7.51,09-20-2026 20:32:11:767,155701,128363
7.52,09-20-2026 20:32:11:777,155718,128353
7.53,09-20-2026 20:32:11:787,155687,128334
7.54,09-20-2026 20:32:11:797,155676,128354
7.55,09-20-2026 20:32:11:807,155669,128310
7.56,09-20-2026 20:32:11:817,155675,128278
7.57,09-20-2026 20:32:11:827,155664,128280
7.58,09-20-2026 20:32:11:837,155661,128290
7.59,09-20-2026 20:32:11:847,155646,128277
7.6,09-20-2026 20:32:11:857,155641,128253
7.61,09-20-2026 20:32:11:867,155658,128276
7.62,09-20-2026 20:32:11:877,155636,128278
7.63,09-20-2026 20:32:11:887,155636,128258
7.64,09-20-2026 20:32:11:897,155639,128246
7.65,09-20-2026 20:32:11:907,155630,128232
7.66,09-20-2026 20:32:11:917,155615,128232
7.67,09-20-2026 20:32:11:927,155600,128212
7.68,09-20-2026 20:32:11:937,155608,128220
7.69,09-20-2026 20:32:11:947,155603,128226
7.7,09-20-2026 20:32:11:957,155607,128222
7.71,09-20-2026 20:32:11:967,155615,128206
7.72,09-20-2026 20:32:11:977,155608,128204
7.73,09-20-2026 20:32:11:987,155584,128190
7.74,09-20-2026 20:32:11:997,155571,128188
7.75,09-20-2026 20:32:12:007,155562,128168
7.76,09-20-2026 20:32:12:017,155548,128136
7.77,09-20-2026 20:32:12:027,155534,128112
7.78,09-20-2026 20:32:12:037,155528,128088
7.79,09-20-2026 20:32:12:047,155512,128066
7.8,09-20-2026 20:32:12:057,155491,128056
7.81,09-20-2026 20:32:12:067,155475,128036
7.82,09-20-2026 20:32:12:077,155471,128016
7.83,09-20-2026 20:32:12:087,155449,127992
7.84,09-20-2026 20:32:12:097,155421,127960
7.85,09-20-2026 20:32:12:107,155397,127928
7.86,09-20-2026 20:32:12:117,155367,127902
7.87,09-20-2026 20:32:12:127,155377,127876
7.88,09-20-2026 20:32:12:137,155343,127842
7.89,09-20-2026 20:32:12:147,155349,127848
7.9,09-20-2026 20:32:12:157,155343,127854
7.91,09-20-2026 20:32:12:167,155340,127844
7.92,09-20-2026 20:32:12:177,155307,127832
7.93,09-20-2026 20:32:12:187,155315,127800
7.94,09-20-2026 20:32:12:197,155301,127772
7.95,09-20-2026 20:32:12:207,155295,127766
7.96,09-20-2026 20:32:12:217,155270,127754
7.97,09-20-2026 20:32:12:227,155262,127734
7.98,09-20-2026 20:32:12:237,155236,127728
7.99,09-20-2026 20:32:12:247,155247,127730
8,09-20-2026 20:32:12:257,155224,127716
8.01,09-20-2026 20:32:12:267,155235,127701
8.02,09-20-2026 20:32:12:277,155225,127721
8.03,09-20-2026 20:32:12:287,155239,127684
8.04,09-20-2026 20:32:12:297,155195,127678
8.05,09-20-2026 20:32:12:307,155202,127677
8.06,09-20-2026 20:32:12:317,155188,127671
8.07,09-20-2026 20:32:12:327,155196,127656
8.08,09-20-2026 20:32:12:337,155159,127649
8.09,09-20-2026 20:32:12:347,155187,127633
8.1,09-20-2026 20:32:12:357,155160,127643
8.11,09-20-2026 20:32:12:367,155161,127639
8.12,09-20-2026 20:32:12:377,155140,127604
8.13,09-20-2026 20:32:12:387,155159,127610
8.14,09-20-2026 20:32:12:397,155112,127597
8.15,09-20-2026 20:32:12:407,155124,127592
8.16,09-20-2026 20:32:12:417,155109,127573
8.17,09-20-2026 20:32:12:427,155118,127571
8.18,09-20-2026 20:32:12:437,155096,127560
8.19,09-20-2026 20:32:12:447,155098,127563
8.2,09-20-2026 20:32:12:457,155089,127554
8.21,09-20-2026 20:32:12:467,155105,127546
8.22,09-20-2026 20:32:12:477,155073,127546
8.23,09-20-2026 20:32:12:487,155100,127556
8.24,09-20-2026 20:32:12:497,155070,127537
8.25,09-20-2026 20:32:12:507,155100,127533
8.26,09-20-2026 20:32:12:517,155054,127544
8.27,09-20-2026 20:32:12:527,155080,127531
8.28,09-20-2026 20:32:12:537,155037,127518
8.29,09-20-2026 20:32:12:547,155074,127528
8.3,09-20-2026 20:32:12:557,155044,127527
8.31,09-20-2026 20:32:12:567,155051,127512
8.32,09-20-2026 20:32:12:577,155011,127506
8.33,09-20-2026 20:32:12:587,155057,127489
8.34,09-20-2026 20:32:12:597,154980,127495
8.35,09-20-2026 20:32:12:607,155036,127486
8.36,09-20-2026 20:32:12:617,154973,127467
8.37,09-20-2026 20:32:12:627,155019,127479
8.38,09-20-2026 20:32:12:637,154969,127462
8.39,09-20-2026 20:32:12:647,155011,127453
8.4,09-20-2026 20:32:12:657,154949,127448
8.41,09-20-2026 20:32:12:667,154966,127436
8.42,09-20-2026 20:32:12:677,154919,127421
8.43,09-20-2026 20:32:12:687,154959,127423
8.44,09-20-2026 20:32:12:697,154947,127425
8.45,09-20-2026 20:32:12:707,154978,127436
8.46,09-20-2026 20:32:12:717,154916,127422
8.47,09-20-2026 20:32:12:727,154937,127401
8.48,09-20-2026 20:32:12:737,154906,127399
8.49,09-20-2026 20:32:12:747,154924,127392
8.5,09-20-2026 20:32:12:757,154880,127385
8.51,09-20-2026 20:32:12:767,154935,127373
8.52,09-20-2026 20:32:12:777,154894,127372
8.53,09-20-2026 20:32:12:787,154911,127389
8.54,09-20-2026 20:32:12:797,154888,127366
8.55,09-20-2026 20:32:12:807,154895,127356
8.56,09-20-2026 20:32:12:817,154855,127341
8.57,09-20-2026 20:32:12:827,154862,127319
8.58,09-20-2026 20:32:12:837,154826,127314
8.59,09-20-2026 20:32:12:847,154844,127277
8.6,09-20-2026 20:32:12:857,154824,127302
8.61,09-20-2026 20:32:12:867,154846,127278
8.62,09-20-2026 20:32:12:877,154827,127265
8.63,09-20-2026 20:32:12:887,154836,127270
8.64,09-20-2026 20:32:12:897,154816,127263
8.65,09-20-2026 20:32:12:907,154839,127253
8.66,09-20-2026 20:32:12:917,154802,127252
8.67,09-20-2026 20:32:12:927,154832,127240
8.68,09-20-2026 20:32:12:937,154824,127226
8.69,09-20-2026 20:32:12:947,154810,127229
8.7,09-20-2026 20:32:12:957,154817,127198
8.71,09-20-2026 20:32:12:967,154812,127202
8.72,09-20-2026 20:32:12:977,154778,127208
8.73,09-20-2026 20:32:12:987,154786,127181
8.74,09-20-2026 20:32:12:997,154782,127170
8.75,09-20-2026 20:32:13:007,154774,127166
8.76,09-20-2026 20:32:13:017,154753,127145
8.77,09-20-2026 20:32:13:027,154734,127131
8.78,09-20-2026 20:32:13:037,154740,127116
8.79,09-20-2026 20:32:13:047,154706,127115
8.8,09-20-2026 20:32:13:057,154724,127111
8.81,09-20-2026 20:32:13:067,154725,127112
8.82,09-20-2026 20:32:13:077,154716,127103
8.83,09-20-2026 20:32:13:087,154696,127072
8.84,09-20-2026 20:32:13:097,154696,127108
8.85,09-20-2026 20:32:13:107,154692,127099
8.86,09-20-2026 20:32:13:117,154705,127062
8.87,09-20-2026 20:32:13:127,154681,127052
8.88,09-20-2026 20:32:13:137,154681,127080
8.89,09-20-2026 20:32:13:147,154649,127080
8.9,09-20-2026 20:32:13:157,154685,127052
8.91,09-20-2026 20:32:13:167,154633,127026
8.92,09-20-2026 20:32:13:177,154664,127038
8.93,09-20-2026 20:32:13:187,154648,127025
8.94,09-20-2026 20:32:13:197,154640,126998
8.95,09-20-2026 20:32:13:207,154596,127008
8.96,09-20-2026 20:32:13:217,154619,126983
8.97,09-20-2026 20:32:13:227,154583,126962
8.98,09-20-2026 20:32:13:237,154591,126953
8.99,09-20-2026 20:32:13:247,154561,126937
9,09-20-2026 20:32:13:257,154601,126933
9.01,09-20-2026 20:32:13:267,154559,126928
9.02,09-20-2026 20:32:13:277,154559,126946
9.03,09-20-2026 20:32:13:287,154548,126912
9.04,09-20-2026 20:32:13:297,154565,126892
9.05,09-20-2026 20:32:13:307,154514,126887
9.06,09-20-2026 20:32:13:317,154554,126907
9.07,09-20-2026 20:32:13:327,154516,126887
9.08,09-20-2026 20:32:13:337,154549,126870
9.09,09-20-2026 20:32:13:347,154500,126874
9.1,09-20-2026 20:32:13:357,154527,126862
9.11,09-20-2026 20:32:13:367,154506,126850
9.12,09-20-2026 20:32:13:377,154504,126860
9.13,09-20-2026 20:32:13:387,154478,126851
9.14,09-20-2026 20:32:13:397,154503,126836
9.15,09-20-2026 20:32:13:407,154467,126810
9.16,09-20-2026 20:32:13:417,154466,126813
9.17,09-20-2026 20:32:13:427,154452,126801
9.18,09-20-2026 20:32:13:437,154451,126788
9.19,09-20-2026 20:32:13:447,154429,126773
9.2,09-20-2026 20:32:13:457,154446,126777
9.21,09-20-2026 20:32:13:467,154420,126776
9.22,09-20-2026 20:32:13:477,154449,126769
9.23,09-20-2026 20:32:13:487,154425,126766
9.24,09-20-2026 20:32:13:497,154452,126769
9.25,09-20-2026 20:32:13:507,154410,126757
9.26,09-20-2026 20:32:13:517,154418,126737
9.27,09-20-2026 20:32:13:527,154382,126721
9.28,09-20-2026 20:32:13:537,154382,126698
9.29,09-20-2026 20:32:13:547,154386,126691
9.3,09-20-2026 20:32:13:557,154374,126695
9.31,09-20-2026 20:32:13:567,154356,126680
9.32,09-20-2026 20:32:13:577,154385,126680
9.33,09-20-2026 20:32:13:587,154328,126659
9.34,09-20-2026 20:32:13:597,154342,126668
9.35,09-20-2026 20:32:13:607,154348,126667
9.36,09-20-2026 20:32:13:617,154323,126664
9.37,09-20-2026 20:32:13:627,154324,126655
9.38,09-20-2026 20:32:13:637,154329,126642
9.39,09-20-2026 20:32:13:647,154311,126613
9.4,09-20-2026 20:32:13:657,154303,126634
9.41,09-20-2026 20:32:13:667,154312,126602
9.42,09-20-2026 20:32:13:677,154291,126580
9.43,09-20-2026 20:32:13:687,154259,126560
9.44,09-20-2026 20:32:13:697,154261,126536
9.45,09-20-2026 20:32:13:707,154255,126496
9.46,09-20-2026 20:32:13:717,154238,126498
9.47,09-20-2026 20:32:13:727,154236,126478
9.48,09-20-2026 20:32:13:737,154245,126494
9.49,09-20-2026 20:32:13:747,154249,126470
9.5,09-20-2026 20:32:13:757,154249,126470
9.51,09-20-2026 20:32:13:767,154250,126480
9.52,09-20-2026 20:32:13:777,154226,126438
9.53,09-20-2026 20:32:13:787,154219,126438
9.54,09-20-2026 20:32:13:797,154236,126418
9.55,09-20-2026 20:32:13:807,154200,126414
9.56,09-20-2026 20:32:13:817,154199,126354
9.57,09-20-2026 20:32:13:827,154181,126364
9.58,09-20-2026 20:32:13:837,154193,126338
9.59,09-20-2026 20:32:13:847,154171,126342
9.6,09-20-2026 20:32:13:857,154179,126318
9.61,09-20-2026 20:32:13:867,154176,126354
9.62,09-20-2026 20:32:13:877,154158,126313
9.63,09-20-2026 20:32:13:887,154150,126324
9.64,09-20-2026 20:32:13:897,154146,126293
9.65,09-20-2026 20:32:13:907,154131,126318
9.66,09-20-2026 20:32:13:917,154127,126261
9.67,09-20-2026 20:32:13:927,154114,126288
9.68,09-20-2026 20:32:13:937,154107,126241
9.69,09-20-2026 20:32:13:947,154089,126249
9.7,09-20-2026 20:32:13:957,154087,126230
9.71,09-20-2026 20:32:13:967,154092,126255
9.72,09-20-2026 20:32:13:977,154080,126222
9.73,09-20-2026 20:32:13:987,154049,126226
9.74,09-20-2026 20:32:13:997,154044,126191
9.75,09-20-2026 20:32:14:007,154048,126201
9.76,09-20-2026 20:32:14:017,154050,126162
9.77,09-20-2026 20:32:14:027,154042,126195
9.78,09-20-2026 20:32:14:037,154012,126148
9.79,09-20-2026 20:32:14:047,154016,126182
9.8,09-20-2026 20:32:14:057,154005,126134
9.81,09-20-2026 20:32:14:067,154007,126144
9.82,09-20-2026 20:32:14:077,153980,126112
9.83,09-20-2026 20:32:14:087,153971,126138
9.84,09-20-2026 20:32:14:097,153963,126076
9.85,09-20-2026 20:32:14:107,153945,126112
9.86,09-20-2026 20:32:14:117,153949,126022
9.87,09-20-2026 20:32:14:127,153916,126072
9.88,09-20-2026 20:32:14:137,153919,126014
9.89,09-20-2026 20:32:14:147,153903,126066
9.9,09-20-2026 20:32:14:157,153914,125986
9.91,09-20-2026 20:32:14:167,153909,126045
9.92,09-20-2026 20:32:14:177,153907,125997
9.93,09-20-2026 20:32:14:187,153899,126023
9.94,09-20-2026 20:32:14:197,153897,125959
9.95,09-20-2026 20:32:14:207,153873,125963
9.96,09-20-2026 20:32:14:217,153833,125917
9.97,09-20-2026 20:32:14:227,153813,125915
9.98,09-20-2026 20:32:14:237,153803,125871
9.99,09-20-2026 20:32:14:247,153791,125887
10,09-20-2026 20:32:14:257,153767,125869
10.01,09-20-2026 20:32:14:267,153791,125891
10.02,09-20-2026 20:32:14:277,153813,125873
10.03,09-20-2026 20:32:14:287,153789,125899
10.04,09-20-2026 20:32:14:297,153791,125855
10.05,09-20-2026 20:32:14:307,153765,125881
10.06,09-20-2026 20:32:14:317,153751,125817
10.07,09-20-2026 20:32:14:327,153733,125803
10.08,09-20-2026 20:32:14:337,153679,125741
10.09,09-20-2026 20:32:14:347,153657,125753
10.1,09-20-2026 20:32:14:357,153661,125701
10.11,09-20-2026 20:32:14:367,153673,125733
10.12,09-20-2026 20:32:14:377,153693,125736
10.13,09-20-2026 20:32:14:387,153694,125772
10.14,09-20-2026 20:32:14:397,153709,125751
10.15,09-20-2026 20:32:14:407,153706,125771
10.16,09-20-2026 20:32:14:417,153687,125763
10.17,09-20-2026 20:32:14:427,153657,125744
10.18,09-20-2026 20:32:14:437,153656,125724
10.19,09-20-2026 20:32:14:447,153641,125671
10.2,09-20-2026 20:32:14:457,153603,125674
10.21,09-20-2026 20:32:14:467,153600,125649
10.22,09-20-2026 20:32:14:477,153599,125654
10.23,09-20-2026 20:32:14:487,153601,125658
10.24,09-20-2026 20:32:14:497,153605,125666
10.25,09-20-2026 20:32:14:507,153601,125653
