PseudoTimeSec,PseudoTimestamp,UF-FP1,UF-FP2,UF-O1,UF-O2,UF-C3,UF-CZ,UF-FZ,UF-C4
137.116,09-21-2026 21:20:46:457,-240706.16,-28203.029,120120.912,53349.412,121808.648,17269.137,-213658.358,74346.909
137.12,09-21-2026 21:20:46:461,-240710.988,-30413.706,120371.699,52263.117,122324.615,13212.027,-213529.031,73102.721
137.124,09-21-2026 21:20:46:465,-240705.355,-37045.737,120902.776,50549.185,122938.439,4872.412,-214363.779,72209.009
137.128,09-21-2026 21:20:46:469,-240698.381,-38151.075,120932.281,50742.304,122716.039,4421.622,-214446.078,72822.341
137.132,09-21-2026 21:20:46:473,-240699.454,-31178.94,120297.938,52987.314,121906.504,14000.909,-214069.854,74399.48
137.136,09-21-2026 21:20:46:477,-240713.67,-27947.951,120128.288,53397.692,121808.648,17381.834,-213681.872,74381.956
137.14,09-21-2026 21:20:46:481,-240716.084,-30243.654,120379.075,52263.117,122333.511,13324.724,-213599.573,73137.769
137.144,09-21-2026 21:20:46:485,-240710.451,-36790.658,120910.152,50573.325,122938.439,4985.11,-214352.022,72209.009
137.148,09-21-2026 21:20:46:489,-240701.063,-38236.101,120939.657,50669.885,122751.623,4308.925,-214422.564,72787.294
137.152,09-21-2026 21:20:46:493,-240702.941,-31093.914,120283.186,53011.454,121906.504,14000.909,-213999.312,74399.48
137.156,09-21-2026 21:20:46:497,-240715.011,-27947.951,120113.536,53397.692,121808.648,17381.834,-213493.76,74399.48
137.16,09-21-2026 21:20:46:501,-240717.961,-29393.393,120290.562,52480.376,122262.343,14226.304,-213129.293,73242.911
137.164,09-21-2026 21:20:46:505,-240710.451,-35940.398,120836.392,50694.025,122885.063,5773.992,-214234.452,72279.104
137.168,09-21-2026 21:20:46:509,-240704.282,-38236.101,120976.537,50525.045,122796.103,3745.437,-214422.564,72734.722
137.172,09-21-2026 21:20:46:513,-240704.014,-31604.07,120342.194,52818.334,121977.672,13324.724,-214034.583,74364.433
137.176,09-21-2026 21:20:46:517,-240717.961,-27947.951,120135.664,53373.552,121817.544,17269.137,-213576.059,74434.528
137.18,09-21-2026 21:20:46:521,-240720.375,-28968.263,120268.434,52601.075,122226.759,14677.094,-213164.564,73348.054
137.184,09-21-2026 21:20:46:525,-240716.888,-35515.268,120836.392,50742.304,122867.271,5999.387,-214187.424,72314.152
137.188,09-21-2026 21:20:46:529,-240709.11,-38746.257,121050.298,50331.926,122876.167,3069.252,-214422.564,72682.151
137.192,09-21-2026 21:20:46:533,-240708.574,-31944.174,120401.203,52745.915,122031.048,12873.934,-214081.611,74364.433
137.196,09-21-2026 21:20:46:537,-240718.766,-28373.081,120172.545,53301.132,121853.128,17043.742,-213552.545,74434.528
137.2,09-21-2026 21:20:46:541,-240719.839,-28798.211,120261.058,52697.635,122208.967,15015.187,-212952.937,73400.625
137.204,09-21-2026 21:20:46:545,-240712.82,-35730.068,120854.631,50655.758,122876.882,5938.277,-214154.791,72278.434
137.208,09-21-2026 21:20:46:549,-240704.371,-39078.27,121094.375,50254.5,122905.716,2771.125,-214420.374,72640.532
137.212,09-21-2026 21:20:46:553,-240699.99,-32469.977,120429.277,52636.972,122069.537,12507.187,-214073.073,74324.289
137.216,09-21-2026 21:20:46:557,-240710.004,-28505.001,120181.798,53263.939,121858.09,16964.661,-213705.342,74432.918
137.22,09-21-2026 21:20:46:561,-240710.004,-30267.212,120375.141,52260.793,122319.43,13680.206,-213521.476,73256.099
137.224,09-21-2026 21:20:46:565,-240702.807,-37316.059,120955.169,50379.893,122992.217,4647.956,-214277.368,72206.014
137.228,09-21-2026 21:20:46:569,-240689.977,-39078.27,121017.038,50404.972,122838.437,3592.238,-214379.515,72712.952
137.232,09-21-2026 21:20:46:573,-240689.038,-32029.424,120351.94,52812.523,121983.036,13328.301,-213950.496,74360.499
137.236,09-21-2026 21:20:46:577,-240699.365,-28240.669,120119.929,53339.175,121800.422,17433.869,-213439.758,74451.023
137.24,09-21-2026 21:20:46:581,-240702.807,-29826.66,120336.472,52386.186,122271.374,14149.414,-213010.739,73292.309
137.244,09-21-2026 21:20:46:585,-240694.984,-37316.059,120955.169,50354.815,123001.829,4765.258,-214195.65,72206.014
137.248,09-21-2026 21:20:46:589,-240683.093,-38990.16,121017.038,50430.051,122848.049,3592.238,-214318.226,72712.952
137.252,09-21-2026 21:20:46:593,-240682.78,-32029.424,120344.206,52812.523,121992.647,13328.301,-213807.489,74360.499
137.256,09-21-2026 21:20:46:597,-240693.419,-28152.559,120112.195,53364.253,121800.422,17551.171,-213296.752,74487.233
137.26,09-21-2026 21:20:46:601,-240697.174,-29562.328,120313.271,52461.422,122261.762,14384.018,-212765.585,73346.624
137.264,09-21-2026 21:20:46:605,-240689.664,-37051.727,120947.435,50379.893,123001.829,4882.56,-214113.932,72224.119
137.268,09-21-2026 21:20:46:609,-240679.963,-38813.938,121017.038,50455.129,122848.049,3709.54,-214256.938,72712.952
137.272,09-21-2026 21:20:46:613,-240678.399,-32117.535,120367.407,52737.287,122011.87,13093.697,-213705.342,74342.394
137.276,09-21-2026 21:20:46:617,-240690.29,-27888.227,120119.929,53439.489,121781.2,17668.473,-213153.745,74505.338
137.28,09-21-2026 21:20:46:621,-240692.167,-28857.443,120274.603,52611.894,122204.095,15087.83,-212418.284,73455.253
137.284,09-21-2026 21:20:46:625,-240687.161,-35818.179,120870.098,50655.758,122915.327,5938.277,-213930.066,72332.748
137.288,09-21-2026 21:20:46:629,-240676.521,-38990.16,121086.642,50254.5,122924.939,3005.728,-214195.65,72640.532
137.292,09-21-2026 21:20:46:633,-240674.957,-32469.977,120444.744,52636.972,122088.76,12507.187,-213644.053,74324.289
137.296,09-21-2026 21:20:46:637,-240684.657,-28240.669,120166.331,53339.175,121819.645,17316.567,-212990.309,74505.338
137.3,09-21-2026 21:20:46:641,-240687.473,-28328.78,120243.668,52812.523,122175.261,15791.642,-211825.828,73563.883
137.304,09-21-2026 21:20:46:645,-240682.735,-35488.446,120868.757,50706.542,122899.905,6296.173,-213740.21,72348.663
137.308,09-21-2026 21:20:46:649,-240674.152,-39212.783,121116.817,50179.935,122969.374,2608.538,-214161.988,72568.068
137.312,09-21-2026 21:20:46:653,-240670.397,-33035.834,120484.664,52470.675,122145.667,11887.105,-213690.59,74231.887
137.316,09-21-2026 21:20:46:657,-240680.857,-28312.284,120180.591,53365.907,121818.17,17240.124,-213095.139,74487.859
137.32,09-21-2026 21:20:46:661,-240682.735,-28857.309,120300.62,52681.318,122205.212,15336.828,-212053.101,73482.254
137.324,09-21-2026 21:20:46:665,-240678.712,-36215.146,120940.774,50574.89,122949.525,5582.438,-213789.831,72275.528
137.328,09-21-2026 21:20:46:669,-240665.837,-39485.295,121124.818,50179.935,122969.374,2608.538,-214161.988,72549.784
137.332,09-21-2026 21:20:46:673,-240662.618,-33035.834,120460.659,52549.666,122105.971,12125.017,-213591.348,74250.17
137.336,09-21-2026 21:20:46:677,-240670.933,-28493.959,120156.586,53365.907,121798.321,17359.08,-212971.087,74487.859
137.34,09-21-2026 21:20:46:681,-240673.884,-29402.334,120300.62,52575.997,122215.137,14861.004,-212152.342,73427.403
137.344,09-21-2026 21:20:46:685,-240666.91,-37214.358,120972.782,50364.247,122989.222,4868.702,-213864.263,72202.393
137.348,09-21-2026 21:20:46:689,-240655.108,-39394.458,121044.799,50337.917,122880.056,3203.318,-214112.367,72604.635
137.352,09-21-2026 21:20:46:693,-240652.962,-32944.996,120404.645,52602.327,122056.35,12481.885,-213343.243,74250.17
137.356,09-21-2026 21:20:46:697,-240665.301,-28039.772,120108.574,53471.229,121738.776,17715.948,-212772.603,74506.143
137.36,09-21-2026 21:20:46:701,-240669.86,-29129.822,120284.616,52602.327,122185.364,15098.916,-211953.859,73463.97
137.364,09-21-2026 21:20:46:705,-240667.983,-36941.846,120948.776,50443.238,122969.374,4987.658,-213765.021,72220.677
137.368,09-21-2026 21:20:46:709,-240656.717,-39303.62,121052.801,50311.586,122899.905,3203.318,-214062.746,72586.351
137.372,09-21-2026 21:20:46:713,-240655.645,-32854.159,120412.647,52628.658,122046.426,12362.929,-213219.191,74231.887
137.376,09-21-2026 21:20:46:717,-240666.105,-27948.934,120108.574,53497.559,121728.852,17715.948,-212524.499,74524.426
137.38,09-21-2026 21:20:46:721,-240672.811,-28766.472,120260.611,52733.979,122155.592,15336.828,-211507.271,73500.538
137.384,09-21-2026 21:20:46:725,-240669.86,-36669.333,120956.778,50495.899,122959.45,5225.57,-213715.4,72220.677
137.388,09-21-2026 21:20:46:729,-240660.741,-39031.108,121060.803,50390.577,122889.98,3203.318,-214037.936,72568.068
137.392,09-21-2026 21:20:46:733,-240659.131,-33035.834,120444.655,52549.666,122086.122,12006.061,-213169.57,74195.319
137.396,09-21-2026 21:20:46:737,-240670.129,-27948.934,120124.578,53523.89,121728.852,17715.948,-212400.447,74524.426
137.4,09-21-2026 21:20:46:741,-240676.298,-27948.934,120220.601,52997.283,122076.198,16169.52,-211011.062,73610.24
137.404,09-21-2026 21:20:46:745,-240671.917,-35382.096,120880.022,50742.349,122866.958,6219.015,-213529.344,72315.135
137.408,09-21-2026 21:20:46:749,-240662.529,-39025.878,121130.228,50273.454,122940.182,2739.296,-214059.438,72503.784
137.412,09-21-2026 21:20:46:753,-240658.953,-33233.2,120534.911,52480.018,122155.636,11438.595,-213264.297,74163.893
137.416,09-21-2026 21:20:46:757,-240669.458,-27814.243,120146.661,53555.718,121747.672,17528.104,-212589.632,74541.19
137.42,09-21-2026 21:20:46:761,-240673.258,-27627.382,120198.428,53059.242,122071.951,16409.623,-211071.636,73673.406
137.424,09-21-2026 21:20:46:765,-240671.246,-34728.084,120845.511,50852.677,122835.576,6716.118,-213432.963,72352.865
137.428,09-21-2026 21:20:46:769,-240660.964,-39399.599,121164.739,50080.38,123002.946,2117.917,-214107.628,72428.325
137.432,09-21-2026 21:20:46:773,-240657.835,-33700.351,120552.167,52342.108,122176.557,10817.216,-213505.249,74107.298
137.436,09-21-2026 21:20:46:777,-240666.105,-28281.394,120163.917,53417.808,121768.593,17155.277,-212878.774,74503.46
137.44,09-21-2026 21:20:46:781,-240671.023,-28748.545,120258.822,52755.839,122134.715,15291.141,-211842.681,73541.352
137.444,09-21-2026 21:20:46:785,-240665.882,-36876.981,120957.672,50383.782,122982.025,4851.983,-213770.296,72201.946
137.448,09-21-2026 21:20:46:789,-240652.918,-39399.599,121069.833,50245.872,122929.722,2739.296,-214131.724,72503.784
137.452,09-21-2026 21:20:46:793,-240648.894,-33513.49,120483.145,52480.018,122113.794,11562.87,-213384.773,74163.893
137.456,09-21-2026 21:20:46:797,-240660.07,-27814.243,120094.895,53583.301,121684.908,17900.931,-212758.298,74560.055
137.46,09-21-2026 21:20:46:801,-240666.329,-28374.824,120224.311,52866.167,122092.873,15912.52,-211698.11,73579.082
137.464,09-21-2026 21:20:46:805,-240664.541,-36409.829,120940.417,50466.529,122940.182,5349.085,-213722.105,72201.946
137.468,09-21-2026 21:20:46:809,-240652.247,-39306.168,121078.461,50245.872,122940.182,2863.571,-214107.628,72484.919
137.472,09-21-2026 21:20:46:813,-240650.459,-33326.63,120457.261,52480.018,122113.794,11562.87,-213312.487,74145.028
137.476,09-21-2026 21:20:46:817,-240659.847,-27720.812,120069.011,53583.301,121695.369,17900.931,-212565.537,74578.92
137.48,09-21-2026 21:20:46:821,-240667.893,-28001.103,120198.428,52921.331,122071.951,16036.796,-211336.683,73635.676
137.484,09-21-2026 21:20:46:825,-240665.435,-36316.399,120940.417,50466.529,122950.643,5349.085,-213673.915,72220.811
137.488,09-21-2026 21:20:46:829,-240653.365,-39119.308,121078.461,50273.454,122940.182,2863.571,-214131.724,72503.784
137.492,09-21-2026 21:20:46:833,-240648.894,-33420.06,120483.145,52369.69,122134.715,11314.319,-213336.583,74126.163
137.496,09-21-2026 21:20:46:837,-240658.282,-27533.952,120069.011,53583.301,121674.448,17900.931,-212661.918,74597.785
137.5,09-21-2026 21:20:46:841,-240663.2,-27720.812,120172.545,52921.331,122051.03,16285.347,-211433.063,73711.136
137.504,09-21-2026 21:20:46:845,-240661.098,-35324.25,120852.172,50636.938,122865.438,6195.68,-213585.67,72339.633
137.508,09-21-2026 21:20:46:849,-240649.028,-39105.763,121066.033,50117.126,122951.627,2658.382,-214121.71,72473.252
137.512,09-21-2026 21:20:46:853,-240646.078,-33675.898,120506.703,52254.132,122165.158,10743.634,-213432.516,74095.765
137.516,09-21-2026 21:20:46:857,-240654.393,-27761.224,120087.206,53467.027,121691.122,17691.897,-212641.22,74611.151
137.52,09-21-2026 21:20:46:861,-240661.367,-27276.415,120128.333,53091.607,121992.781,16933.905,-210956.524,73809.439
137.524,09-21-2026 21:20:46:865,-240658.684,-34742.479,120819.27,50752.452,122822.344,6827.34,-213381.465,72396.898
137.528,09-21-2026 21:20:46:869,-240648.492,-39105.763,121107.161,50001.612,122994.721,2279.386,-214147.236,72415.986
137.532,09-21-2026 21:20:46:873,-240643.396,-34257.669,120564.281,52051.983,122240.573,10111.974,-213560.145,74057.588
137.536,09-21-2026 21:20:46:877,-240651.979,-27955.148,120103.657,53438.148,121701.896,17439.233,-212947.528,74611.151
137.54,09-21-2026 21:20:46:881,-240657.88,-27276.415,120120.108,53091.607,121992.781,17060.237,-211262.832,73847.616
137.544,09-21-2026 21:20:46:885,-240657.612,-34257.669,120778.143,50810.209,122779.25,7332.669,-213355.939,72435.075
137.548,09-21-2026 21:20:46:889,-240646.615,-39493.61,121131.837,49857.22,123027.041,1900.39,-214172.761,72358.721
137.552,09-21-2026 21:20:46:893,-240642.055,-34645.517,120588.958,51936.469,122262.12,9606.646,-213738.825,74000.323
137.556,09-21-2026 21:20:46:897,-240648.76,-28342.995,120111.882,53351.513,121723.443,17186.569,-213100.682,74592.063
137.56,09-21-2026 21:20:46:901,-240654.929,-28052.11,120177.686,52860.579,122035.876,16175.913,-211875.449,73752.174
137.564,09-21-2026 21:20:46:905,-240653.052,-36390.83,120917.975,50290.397,122930.079,5311.356,-213738.825,72263.279
137.568,09-21-2026 21:20:46:909,-240640.714,-39590.572,121098.935,50030.491,122973.174,2405.718,-214198.287,72454.163
137.572,09-21-2026 21:20:46:913,-240637.495,-34257.669,120556.056,52167.496,122186.705,10490.97,-213585.67,74076.676
137.576,09-21-2026 21:20:46:917,-240645.273,-27858.186,120087.206,53495.905,121669.575,17944.562,-212896.477,74649.328
137.58,09-21-2026 21:20:46:921,-240653.32,-27567.301,120161.235,52976.093,121992.781,16681.241,-211518.089,73809.439
137.584,09-21-2026 21:20:46:925,-240650.906,-35906.021,120917.975,50405.911,122908.532,5816.684,-213611.196,72301.456
137.588,09-21-2026 21:20:46:929,-240637.495,-39299.686,121098.935,50088.248,122962.4,2658.382,-214172.761,72473.252
137.592,09-21-2026 21:20:46:933,-240631.594,-34257.669,120564.281,52080.861,122208.252,10364.638,-213509.093,74057.588
137.596,09-21-2026 21:20:46:937,-240639.909,-27664.262,120087.206,53524.784,121658.802,17944.562,-212768.848,74687.505
137.6,09-21-2026 21:20:46:941,-240646.883,-27567.301,120177.686,52976.093,122003.555,16807.573,-211492.564,73866.704
137.604,09-21-2026 21:20:46:945,-240645.676,-35629.977,120914.533,50476.185,122881.755,6037.474,-213545.348,72354.564
137.608,09-21-2026 21:20:46:949,-240631.192,-39330.04,121109.887,50049.713,122980.729,2548.993,-214153.673,72484.114
137.612,09-21-2026 21:20:46:953,-240627.168,-34329.955,120566.293,52068.344,122221.931,10148.899,-213545.348,74057.23
137.616,09-21-2026 21:20:46:957,-240633.203,-27829.844,120065.167,53489.915,121661.082,17873.394,-212759.595,74704.984
137.62,09-21-2026 21:20:46:961,-240640.848,-27129.832,120124.623,53120.307,121958.002,17250.451,-211112.048,73946.187
137.624,09-21-2026 21:20:46:965,-240638.031,-34829.963,120821.103,50675.204,122815.773,6909.595,-213367.92,72465.607
137.628,09-21-2026 21:20:46:969,-240626.766,-39030.035,121084.407,50021.282,122980.729,2548.993,-214153.673,72465.607
137.632,09-21-2026 21:20:46:973,-240621.536,-34829.963,120591.774,51869.324,122287.914,9525.956,-213596.042,74001.709
137.636,09-21-2026 21:20:46:977,-240628.778,-27929.846,120048.18,53461.484,121661.082,17624.216,-212860.982,74686.477
137.64,09-21-2026 21:20:46:981,-240634.813,-26929.829,120048.18,53148.738,121914.014,17499.628,-211162.741,73983.201
137.644,09-21-2026 21:20:46:985,-240633.606,-33929.948,120719.179,50874.224,122727.796,7781.715,-213190.492,72521.129
137.648,09-21-2026 21:20:46:989,-240621.134,-39230.038,121101.394,49879.125,123013.72,2175.227,-214128.326,72391.578
137.652,09-21-2026 21:20:46:993,-240615.501,-35229.97,120634.242,51727.167,122309.908,8778.424,-213697.429,73927.68
137.656,09-21-2026 21:20:46:997,-240619.524,-28329.853,120090.648,53376.189,121683.076,17250.451,-212962.37,74686.477
137.66,09-21-2026 21:20:47:001,-240627.571,-26929.829,120065.167,53234.032,121903.017,17624.216,-210934.619,74038.723
137.664,09-21-2026 21:20:47:005,-240626.766,-33829.946,120727.673,50931.087,122716.799,8030.892,-213038.41,72558.143
137.668,09-21-2026 21:20:47:009,-240616.708,-39330.04,121126.875,49879.125,123013.72,2050.638,-214102.979,72373.071
137.672,09-21-2026 21:20:47:013,-240609.064,-35729.979,120693.698,51585.01,122353.896,8280.07,-213722.776,73890.665
137.676,09-21-2026 21:20:47:017,-240613.087,-28429.854,120116.129,53376.189,121683.076,17125.862,-213063.757,74686.477
137.68,09-21-2026 21:20:47:021,-240619.122,-27829.844,120150.104,52949.718,121958.002,16752.096,-211745.72,73946.187
137.684,09-21-2026 21:20:47:025,-240617.513,-35729.979,120880.559,50476.185,122837.767,6162.063,-213469.307,72354.564
137.688,09-21-2026 21:20:47:029,-240602.626,-39630.045,121109.887,49964.419,122969.731,2424.404,-214128.326,72410.085
137.692,09-21-2026 21:20:47:033,-240596.591,-35229.97,120625.749,51869.324,122243.926,9276.779,-213596.042,73927.68
137.696,09-21-2026 21:20:47:037,-240602.224,-28129.849,120073.661,53489.915,121617.093,17748.805,-212810.288,74704.984
137.7,09-21-2026 21:20:47:041,-240611.478,-27229.834,120116.129,53148.738,121892.02,17375.039,-211188.088,74001.709
137.704,09-21-2026 21:20:47:045,-240608.661,-35349.284,120866.611,50560.853,122811.928,6620.676,-213317.897,72390.729
137.708,09-21-2026 21:20:47:049,-240593.462,-39223.199,121104.434,50066.119,122966.513,2651.006,-214096.408,72447.323
137.712,09-21-2026 21:20:47:053,-240584.343,-35249.953,120645.776,51812.238,122281.924,9225.772,-213462.065,73937.648
137.716,09-21-2026 21:20:47:057,-240588.142,-27800.116,120076.7,53558.356,121608.376,17909.425,-212539.385,74767.703
137.72,09-21-2026 21:20:47:061,-240593.462,-27204.129,120127.662,53150.928,121906.504,17413.216,-211126.531,74050.838
137.724,09-21-2026 21:20:47:065,-240591.182,-34951.959,120858.117,50648.159,122800.886,6868.78,-213231.395,72447.323
137.728,09-21-2026 21:20:47:069,-240575.223,-39223.199,121104.434,50007.915,122977.555,2651.006,-214067.574,72428.459
137.732,09-21-2026 21:20:47:073,-240568.383,-35349.284,120671.257,51754.034,122292.965,8977.668,-213404.398,73918.784
137.736,09-21-2026 21:20:47:077,-240575.223,-27800.116,120076.7,53558.356,121608.376,17909.425,-212395.217,74767.703
